flipped,year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
False,2018,NEVADA,NV,32,88,65,US HOUSE,1,gen,,False,DINA TITUS,DEMOCRAT,False,TOTAL,100707,152201,False,20201202,False
False,2018,NEVADA,NV,32,88,65,US HOUSE,2,gen,,False,MARK E. AMODEI,REPUBLICAN,False,TOTAL,167435,287537,False,20201202,False
False,2018,NEVADA,NV,32,88,65,US HOUSE,3,gen,,False,SUSIE LEE,DEMOCRAT,False,TOTAL,148501,286168,False,20201202,False
False,2018,NEVADA,NV,32,88,65,US HOUSE,4,gen,,False,STEVEN A. HORSFORD,DEMOCRAT,False,TOTAL,121962,234868,False,20201202,False
False,2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,,False,CHRIS PAPPAS,DEMOCRAT,False,TOTAL,155884,291039,False,20201202,False
False,2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,,False,ANNE MCLANE KUSTER,DEMOCRAT,False,TOTAL,155358,279705,False,20201202,False
False,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,1,gen,,False,DONALD W. NORCROSS,DEMOCRAT,False,TOTAL,169628,263418,False,20201202,False
True,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,2,gen,,False,JEFF VAN DREW,DEMOCRAT,False,TOTAL,136685,258363,False,20201202,False
True,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,3,gen,,False,ANDY KIM,DEMOCRAT,False,TOTAL,153473,306875,False,20201202,False
False,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,4,gen,,False,CHRISTOPHER H. SMITH,REPUBLICAN,False,TOTAL,163065,294348,False,20201202,False
False,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,5,gen,,False,JOSH GOTTHEIMER,DEMOCRAT,False,TOTAL,169546,301823,False,20201202,False
False,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,6,gen,,False,FRANK PALLONE JR.,DEMOCRAT,False,TOTAL,140752,221195,False,20201202,False
True,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,7,gen,,False,TOM MALINOWSKI,DEMOCRAT,False,TOTAL,166985,322742,False,20201202,False
False,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,8,gen,,False,ALBIO SIRES,DEMOCRAT,False,TOTAL,119881,153455,False,20201202,False
False,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,9,gen,,False,BILL PASCRELL JR.,DEMOCRAT,False,TOTAL,140832,200416,False,20201202,False
False,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,10,gen,,False,DONALD M. PAYNE JR.,DEMOCRAT,False,TOTAL,175253,200159,False,20201202,False
True,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,11,gen,,False,MIKIE SHERRILL,DEMOCRAT,False,TOTAL,183684,323574,False,20201202,False
False,2018,NEW JERSEY,NJ,34,22,12,US HOUSE,12,gen,,False,BONNIE WATSON COLEMAN,DEMOCRAT,False,TOTAL,173334,252375,False,20201202,False
False,2018,NEW MEXICO,NM,35,85,66,US HOUSE,1,gen,,False,DEBRA A HAALAND,DEMOCRAT,False,TOTAL,147336,249162,False,20201202,False
True,2018,NEW MEXICO,NM,35,85,66,US HOUSE,2,gen,,False,XOCHITL TORRES SMALL,DEMOCRAT,False,TOTAL,101489,199256,False,20201202,False
False,2018,NEW MEXICO,NM,35,85,66,US HOUSE,3,gen,,False,BEN R LUJAN,DEMOCRAT,False,TOTAL,155201,244893,False,20201202,False
True,2018,NEW YORK,NY,36,21,13,US HOUSE,1,gen,,False,PERRY GERSHON,DEMOCRAT,False,TOTAL,124213,270053,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,2,gen,,False,PETER T. KING,REPUBLICAN,False,TOTAL,112565,241217,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,3,gen,,False,THOMAS R. SUOZZI,DEMOCRAT,False,TOTAL,149937,267062,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,4,gen,,False,KATHLEEN M. RICE,DEMOCRAT,False,TOTAL,156728,260206,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,5,gen,,False,GREGORY W. MEEKS,DEMOCRAT,False,TOTAL,160500,161471,False,20201202,False
False,2018,NEW YORK,NY,36,21,13,US HOUSE,6,gen,,False,GRACE MENG,DEMOCRAT,False,TOTAL,104293,123421,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,7,gen,,False,NYDIA M. VELAZQUEZ,DEMOCRAT,False,TOTAL,134125,157302,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,8,gen,,False,HAKEEM S. JEFFRIES,DEMOCRAT,False,TOTAL,170850,191567,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,9,gen,,False,YVETTE D. CLARKE,DEMOCRAT,False,TOTAL,167269,203423,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,10,gen,,False,JERROLD L. NADLER,DEMOCRAT,False,TOTAL,162131,210958,False,20201202,True
True,2018,NEW YORK,NY,36,21,13,US HOUSE,11,gen,,False,MAX N. ROSE,DEMOCRAT,False,TOTAL,96850,192173,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,12,gen,,False,CAROLYN B. MALONEY,DEMOCRAT,False,TOTAL,205858,251877,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,13,gen,,False,ADRIANO ESPAILLAT,DEMOCRAT,False,TOTAL,171341,190688,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,14,gen,,False,ALEXANDRIA OCASIO-CORTEZ,DEMOCRAT,False,TOTAL,110318,141204,False,20201202,False
False,2018,NEW YORK,NY,36,21,13,US HOUSE,15,gen,,False,JOSE E. SERRANO,DEMOCRAT,False,TOTAL,122007,129751,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,16,gen,,False,ELIOT L. ENGEL,DEMOCRAT,False,TOTAL,172815,183356,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,17,gen,,False,NITA M. LOWEY,DEMOCRAT,False,TOTAL,159923,193841,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,18,gen,,False,SEAN PATRICK MALONEY,DEMOCRAT,False,TOTAL,126368,251690,False,20201202,True
True,2018,NEW YORK,NY,36,21,13,US HOUSE,19,gen,,False,ANTONIO DELGADO,DEMOCRAT,False,TOTAL,135582,287986,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,20,gen,,False,PAUL D. TONKO,DEMOCRAT,False,TOTAL,161330,266014,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,21,gen,,False,ELISE M. STEFANIK,REPUBLICAN,False,TOTAL,116433,235267,False,20201202,True
True,2018,NEW YORK,NY,36,21,13,US HOUSE,22,gen,,False,ANTHONY J. BRINDISI,DEMOCRAT,False,TOTAL,116001,251212,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,23,gen,,False,"THOMAS W. REED, II",REPUBLICAN,False,TOTAL,114722,240374,False,20201202,True
True,2018,NEW YORK,NY,36,21,13,US HOUSE,24,gen,,False,DANA BALTER,DEMOCRAT,False,TOTAL,115902,260477,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,25,gen,,False,JOSEPH D. MORELLE,DEMOCRAT,False,TOTAL,147979,270120,False,20201202,True
False,2018,NEW YORK,NY,36,21,13,US HOUSE,26,gen,,False,BRIAN HIGGINS,DEMOCRAT,False,TOTAL,156968,230663,False,20201202,True
True,2018,NEW YORK,NY,36,21,13,US HOUSE,27,gen,,False,NATHAN D. MCMURRAY,DEMOCRAT,False,TOTAL,128167,285300,False,20201202,True
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,,False,G. K. BUTTERFIELD,DEMOCRAT,False,TOTAL,190457,272675,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,,False,GEORGE HOLDING,REPUBLICAN,False,TOTAL,170072,331704,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,,False,WALTER B. JONES,REPUBLICAN,False,TOTAL,187901,187901,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,,False,DAVID PRICE,DEMOCRAT,False,TOTAL,247067,341403,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,,False,VIRGINIA FOXX,REPUBLICAN,False,TOTAL,159917,280385,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,,False,B. MARK WALKER,REPUBLICAN,False,TOTAL,160709,284360,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,,False,DAVID ROUZER,REPUBLICAN,False,TOTAL,156809,282312,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,,False,RICHARD HUDSON,REPUBLICAN,False,TOTAL,141402,255521,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,,False,MARK HARRIS,REPUBLICAN,False,TOTAL,139246,282717,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,,False,PATRICK MCHENRY,REPUBLICAN,False,TOTAL,164969,278228,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,,False,MARK MEADOWS,REPUBLICAN,False,TOTAL,178012,300666,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,12,gen,,False,ALMA ADAMS,DEMOCRAT,False,TOTAL,203974,279138,True,20201202,False
False,2018,NORTH CAROLINA,NC,37,56,47,US HOUSE,13,gen,,False,TED BUDD,REPUBLICAN,False,TOTAL,147570,286316,True,20201202,False
False,2018,NORTH DAKOTA,ND,38,44,36,US HOUSE,0,gen,,False,KELLY ARMSTRONG,REPUBLICAN,False,TOTAL,193568,321532,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,1,gen,,False,STEVE CHABOT,REPUBLICAN,False,TOTAL,154409,300871,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,2,gen,,False,BRAD WENSTRUP,REPUBLICAN,False,TOTAL,166714,289661,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,3,gen,,False,JOYCE BEATTY,DEMOCRAT,False,TOTAL,181575,246677,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,4,gen,,False,JIM JORDAN,REPUBLICAN,False,TOTAL,167993,257405,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,5,gen,,False,BOB LATTA,REPUBLICAN,False,TOTAL,176569,283617,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,6,gen,,False,BILL JOHNSON,REPUBLICAN,False,TOTAL,172774,249490,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,7,gen,,False,BOB GIBBS,REPUBLICAN,False,TOTAL,153117,260653,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,8,gen,,False,WARREN DAVIDSON,REPUBLICAN,False,TOTAL,173852,261133,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,9,gen,,False,MARCY KAPTUR,DEMOCRAT,False,TOTAL,157219,231937,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,10,gen,,False,MIKE TURNER,REPUBLICAN,False,TOTAL,157554,281726,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,11,gen,,False,MARCIA L. FUDGE,DEMOCRAT,False,TOTAL,206138,250660,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,12,gen,,False,TROY BALDERSON,REPUBLICAN,False,TOTAL,175677,341647,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,13,gen,,False,TIM RYAN,DEMOCRAT,False,TOTAL,153323,251370,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,14,gen,,False,DAVID P. JOYCE,REPUBLICAN,False,TOTAL,169809,307358,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,15,gen,,False,STEVE STIVERS,REPUBLICAN,False,TOTAL,170593,292443,False,20201202,False
False,2018,OHIO,OH,39,31,24,US HOUSE,16,gen,,False,ANTHONY GONZALEZ,REPUBLICAN,False,TOTAL,170029,299710,False,20201202,False
False,2018,OKLAHOMA,OK,40,73,53,US HOUSE,1,gen,,False,KEVIN HERN,REPUBLICAN,False,TOTAL,150129,253171,False,20201202,False
False,2018,OKLAHOMA,OK,40,73,53,US HOUSE,2,gen,,False,MARKWAYNE MULLIN,REPUBLICAN,False,TOTAL,140451,216002,False,20201202,False
False,2018,OKLAHOMA,OK,40,73,53,US HOUSE,3,gen,,False,FRANK D. LUCAS,REPUBLICAN,False,TOTAL,172913,234065,False,20201202,False
False,2018,OKLAHOMA,OK,40,73,53,US HOUSE,4,gen,,False,TOM COLE,REPUBLICAN,False,TOTAL,149227,236638,False,20201202,False
True,2018,OKLAHOMA,OK,40,73,53,US HOUSE,5,gen,,False,KENDRA HORN,DEMOCRAT,False,TOTAL,121149,238960,False,20201202,False
False,2018,OREGON,OR,41,92,72,US HOUSE,1,gen,,False,SUZANNE BONAMICI,DEMOCRAT,False,TOTAL,231198,363249,False,20201202,False
False,2018,OREGON,OR,41,92,72,US HOUSE,2,gen,,False,GREG WALDEN,REPUBLICAN,False,TOTAL,207597,368709,False,20201202,False
False,2018,OREGON,OR,41,92,72,US HOUSE,3,gen,,False,EARL BLUMENAUER,DEMOCRAT,False,TOTAL,279019,384326,False,20201202,False
False,2018,OREGON,OR,41,92,72,US HOUSE,4,gen,,False,PETER DEFAZIO,DEMOCRAT,False,TOTAL,208710,372893,False,20201202,False
False,2018,OREGON,OR,41,92,72,US HOUSE,5,gen,,False,KURT SCHRADER,DEMOCRAT,False,TOTAL,197187,358469,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,1,gen,,False,BRIAN K__FITZPATRICK,REPUBLICAN,False,TOTAL,169053,329798,False,20201202,False
False,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,2,gen,,False,BRENDAN F__BOYLE,DEMOCRAT,False,TOTAL,159600,201982,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,3,gen,,False,DWIGHT__EVANS,DEMOCRAT,False,TOTAL,287610,307997,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,4,gen,,False,MADELEINE__DEAN CUNNANE,DEMOCRAT,False,TOTAL,211524,332991,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,5,gen,,False,MARY GAY__SCANLON,DEMOCRAT,False,TOTAL,198639,304714,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,6,gen,,False,CHRISTINA JAMPOLER__HOULAHAN,DEMOCRAT,False,TOTAL,177704,301828,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,7,gen,,False,SUSAN ELLIS__WILD,DEMOCRAT,False,TOTAL,140813,263261,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,8,gen,,False,MATTHEW ALTON__CARTWRIGHT,DEMOCRAT,False,TOTAL,135603,248166,False,20201202,False
False,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,9,gen,,False,DANIEL__MEUSER,REPUBLICAN,False,TOTAL,148723,248927,False,20201202,False
False,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,10,gen,,False,SCOTT G__PERRY,REPUBLICAN,False,TOTAL,149365,291033,False,20201202,False
False,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,11,gen,,False,LLOYD K__SMUCKER,REPUBLICAN,False,TOTAL,163708,277584,False,20201202,False
False,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,12,gen,,False,THOMAS A__MARINO,REPUBLICAN,False,TOTAL,161047,243872,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,13,gen,,False,JOHN__JOYCE,REPUBLICAN,False,TOTAL,178533,253266,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,14,gen,,False,GUY L__RESCHENTHALER,REPUBLICAN,False,TOTAL,151386,261437,False,20201202,False
False,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,15,gen,,False,GLENN WILLIAM  THOMPSON JR.,REPUBLICAN,False,TOTAL,165245,243572,False,20201202,False
False,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,16,gen,,False,GEORGE J  KELLY JR.,REPUBLICAN,False,TOTAL,135348,262396,False,20201202,False
False,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,17,gen,,False,CONOR JAMES__LAMB,DEMOCRAT,False,TOTAL,183162,325579,False,20201202,False
True,2018,PENNSYLVANIA,PA,42,23,14,US HOUSE,18,gen,,False,MICHAEL F  DOYLE JR.,DEMOCRAT,False,TOTAL,231472,231472,False,20201202,False
False,2018,RHODE ISLAND,RI,44,15,5,US HOUSE,1,gen,,False,DAVID N. CICILLINE,DEMOCRAT,False,TOTAL,116099,174083,False,20201202,False
False,2018,RHODE ISLAND,RI,44,15,5,US HOUSE,2,gen,,False,JAMES R. LANGEVIN,DEMOCRAT,False,TOTAL,126476,199197,False,20201202,False
True,2018,SOUTH CAROLINA,SC,45,57,48,US HOUSE,1,gen,,False,JOE CUNNINGHAM,DEMOCRAT,False,TOTAL,145455,287433,False,20201202,False
False,2018,SOUTH CAROLINA,SC,45,57,48,US HOUSE,2,gen,,False,JOE WILSON,REPUBLICAN,False,TOTAL,144642,257139,False,20201202,False
False,2018,SOUTH CAROLINA,SC,45,57,48,US HOUSE,3,gen,,False,JEFF DUNCAN,REPUBLICAN,False,TOTAL,153338,226204,False,20201202,False
False,2018,SOUTH CAROLINA,SC,45,57,48,US HOUSE,4,gen,,False,WILLIAM TIMMONS,REPUBLICAN,False,TOTAL,145321,243950,False,20201202,False
False,2018,SOUTH CAROLINA,SC,45,57,48,US HOUSE,5,gen,,False,RALPH W NORMAN,REPUBLICAN,False,TOTAL,141757,248579,False,20201202,False
False,2018,SOUTH CAROLINA,SC,45,57,48,US HOUSE,6,gen,,False,JAMES E JIM CLYBURN,DEMOCRAT,False,TOTAL,144765,206433,False,20201202,False
False,2018,SOUTH CAROLINA,SC,45,57,48,US HOUSE,7,gen,,False,TOM RICE,REPUBLICAN,False,TOTAL,142681,239554,False,20201202,False
False,2018,SOUTH DAKOTA,SD,46,45,37,US HOUSE,0,gen,,False,"DUSTIN """"DUSTY"""" JOHNSON",REPUBLICAN,False,TOTAL,202446,335471,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,,False,PHIL ROE,REPUBLICAN,False,TOTAL,172835,224282,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,,False,TIM BURCHETT,REPUBLICAN,False,TOTAL,172856,262134,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,,False,CHUCK FLEISCHMANN,REPUBLICAN,False,TOTAL,156512,245765,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,,False,SCOTT DESJARLAIS,REPUBLICAN,False,TOTAL,147323,232451,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,,False,JIM COOPER,DEMOCRAT,False,TOTAL,177923,262248,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,,False,JOHN ROSE,REPUBLICAN,False,TOTAL,172810,248740,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,,False,MARK E. GREEN,REPUBLICAN,False,TOTAL,170071,254384,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,,False,DAVID KUSTOFF,REPUBLICAN,False,TOTAL,168030,248345,False,20201202,False
False,2018,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,,False,STEVE COHEN,DEMOCRAT,False,TOTAL,145139,181476,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,1,gen,,False,LOUIE GOHMERT,REPUBLICAN,False,TOTAL,168165,232720,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,2,gen,,False,DAN CRENSHAW,REPUBLICAN,False,TOTAL,139188,263392,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,3,gen,,False,VAN TAYLOR,REPUBLICAN,False,TOTAL,169520,312511,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,4,gen,,False,JOHN RATCLIFFE,REPUBLICAN,False,TOTAL,188667,249245,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,5,gen,,False,LANCE GOODEN,REPUBLICAN,False,TOTAL,130617,209507,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,6,gen,,False,RON WRIGHT,REPUBLICAN,False,TOTAL,135961,256042,False,20201202,False
True,2018,TEXAS,TX,48,74,49,US HOUSE,7,gen,,False,LIZZIE PANNILL FLETCHER,DEMOCRAT,False,TOTAL,127959,243601,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,8,gen,,False,KEVIN BRADY,REPUBLICAN,False,TOTAL,200619,273170,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,9,gen,,False,AL GREEN,DEMOCRAT,False,TOTAL,136256,153001,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,10,gen,,False,MICHAEL T. MCCAUL,REPUBLICAN,False,TOTAL,157166,307827,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,11,gen,,False,MIKE CONAWAY,REPUBLICAN,False,TOTAL,176603,220377,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,12,gen,,False,KAY GRANGER,REPUBLICAN,False,TOTAL,172557,268491,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,13,gen,,False,MAC THORNBERRY,REPUBLICAN,False,TOTAL,169027,207285,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,14,gen,,False,RANDY WEBER,REPUBLICAN,False,TOTAL,138942,234528,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,15,gen,,False,VICENTE GONZALEZ,DEMOCRAT,False,TOTAL,98333,164802,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,16,gen,,False,VERONICA ESCOBAR,DEMOCRAT,False,TOTAL,124437,181754,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,17,gen,,False,BILL FLORES,REPUBLICAN,False,TOTAL,134841,237351,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,18,gen,,False,SHEILA JACKSON LEE,DEMOCRAT,False,TOTAL,138704,184332,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,19,gen,,False,JODEY ARRINGTON,REPUBLICAN,False,TOTAL,151946,201985,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,20,gen,,False,JOAQUIN CASTRO,DEMOCRAT,False,TOTAL,139038,171963,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,21,gen,,False,CHIP ROY,REPUBLICAN,False,TOTAL,177654,353617,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,22,gen,,False,PETE OLSON,REPUBLICAN,False,TOTAL,152750,297405,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,23,gen,,False,WILL HURD,REPUBLICAN,False,TOTAL,103285,210069,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,24,gen,,False,KENNY E MARCHANT,REPUBLICAN,False,TOTAL,133317,263418,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,25,gen,,False,ROGER WILLIAMS,REPUBLICAN,False,TOTAL,163023,304553,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,26,gen,,False,MICHAEL C. BURGESS,REPUBLICAN,False,TOTAL,185551,312505,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,27,gen,,False,MICHAEL CLOUD,REPUBLICAN,False,TOTAL,125118,207421,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,28,gen,,False,HENRY CUELLAR,DEMOCRAT,False,TOTAL,117494,139226,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,29,gen,,False,SYLVIA R. GARCIA,DEMOCRAT,False,TOTAL,88188,117494,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,30,gen,,False,EDDIE BERNICE JOHNSON,DEMOCRAT,False,TOTAL,166784,183174,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,31,gen,,False,JOHN CARTER,REPUBLICAN,False,TOTAL,144680,286007,False,20201202,False
True,2018,TEXAS,TX,48,74,49,US HOUSE,32,gen,,False,COLIN ALLRED,DEMOCRAT,False,TOTAL,144067,275620,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,33,gen,,False,MARC VEASEY,DEMOCRAT,False,TOTAL,90805,119224,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,34,gen,,False,FILEMON B. VELA,DEMOCRAT,False,TOTAL,85825,143068,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,35,gen,,False,LLOYD DOGGETT,DEMOCRAT,False,TOTAL,138278,194067,False,20201202,False
False,2018,TEXAS,TX,48,74,49,US HOUSE,36,gen,,False,BRIAN BABIN,REPUBLICAN,False,TOTAL,161048,221956,False,20201202,False
False,2018,UTAH,UT,49,87,67,US HOUSE,1,gen,,False,ROB BISHOP,REPUBLICAN,False,TOTAL,156692,254333,False,20201202,False
False,2018,UTAH,UT,49,87,67,US HOUSE,2,gen,,False,CHRIS STEWART,REPUBLICAN,False,TOTAL,151489,270044,False,20201202,False
False,2018,UTAH,UT,49,87,67,US HOUSE,3,gen,,False,JOHN CURTIS,REPUBLICAN,False,TOTAL,174856,258858,False,20201202,False
True,2018,UTAH,UT,49,87,67,US HOUSE,4,gen,,False,BEN MCADAMS,DEMOCRAT,False,TOTAL,134964,269271,False,20201202,False
False,2018,VERMONT,VT,50,13,6,US HOUSE,0,gen,,False,PETER WELCH,DEMOCRAT,False,TOTAL,188547,272451,False,20201202,False
False,2018,VIRGINIA,VA,51,54,40,US HOUSE,1,gen,,False,"ROBERT J. """"ROB"""" WITTMAN",REPUBLICAN,False,TOTAL,183250,332101,False,20201202,False
True,2018,VIRGINIA,VA,51,54,40,US HOUSE,2,gen,,False,ELAINE G. LURIA,DEMOCRAT,False,TOTAL,139571,273400,False,20201202,False
False,2018,VIRGINIA,VA,51,54,40,US HOUSE,3,gen,,False,"ROBERT C. """"BOBBY"""" SCOTT",DEMOCRAT,False,TOTAL,198615,217722,False,20201202,False
False,2018,VIRGINIA,VA,51,54,40,US HOUSE,4,gen,,False,A. DONALD MCEACHIN,DEMOCRAT,False,TOTAL,187642,299854,False,20201202,False
False,2018,VIRGINIA,VA,51,54,40,US HOUSE,5,gen,,False,"DENVER L. RIGGLEMAN, III",REPUBLICAN,False,TOTAL,165339,310926,False,20201202,False
False,2018,VIRGINIA,VA,51,54,40,US HOUSE,6,gen,,False,BEN L. CLINE,REPUBLICAN,False,TOTAL,167957,281377,False,20201202,False
True,2018,VIRGINIA,VA,51,54,40,US HOUSE,7,gen,,False,ABIGAIL A. SPANBERGER,DEMOCRAT,False,TOTAL,176079,349803,False,20201202,False
